"projectID";"topic";"title"
"101065946";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101060427";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101068306";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101061272";"HORIZON-CL2-2021-DEMOCRACY-01-05";"Politics and governance in a post-pandemic world"
"101065374";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101063135";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101079164";"HORIZON-WIDERA-2021-ACCESS-03-01";"Twinning"
"101064551";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101066452";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101061681";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101065558";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101064174";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101060917";"HORIZON-MSCA-2022-CITIZENS-01-01";"European Researchers' Night 2022-2023"
"101069156";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101063359";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101060955";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101067686";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101067454";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101068070";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101060143";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101060818";"HORIZON-CL6-2021-FARM2FORK-01-05";"Animal welfare 2.0"
"101066225";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101062473";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101067533";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101079069";"HORIZON-WIDERA-2021-ACCESS-03-01";"Twinning"
"101064250";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101063449";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101063763";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101065478";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101064589";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101057077";"HORIZON-HLTH-2021-CARE-05-01";"Enhancing quality of care and patient safety"
"101066828";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101064232";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101064654";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101057321";"HORIZON-HLTH-2021-DISEASE-04-04";"Clinical validation of artificial intelligence (AI) solutions for treatment and care"
"101063888";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101070756";"HORIZON-EIE-2021-CONNECT-01-01";"Preparatory action for setting up joint programmes among innovation ecosystems actors"
"101067117";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101061962";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101060244";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101066734";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101071321";"HORIZON-WIDERA-2021-ACCESS-05-01";"Capacity building to strengthen networks of higher education institutions and cooperation with surrounding ecosystems"
"101068203";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101057853";"HORIZON-HLTH-2021-DISEASE-04-03";"Innovative approaches to enhance poverty-related diseases research in sub-Saharan Africa"
"101063285";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101063896";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101062721";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101063039";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101071188";"HORIZON-EIC-2021-PATHFINDERCHALLENGES-01-03";"Emerging Technologies in Cell and Gene therapy"
"101056868";"HORIZON-CL5-2021-D1-01-02";"Modelling the role of the circular economy for climate change mitigation"
"101060096";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101065371";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101062229";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101063551";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101066903";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101046973";"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021"
"101061660";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101064828";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101070468";"HORIZON-CL4-2021-HUMAN-01-24";"Tackling gender, race and other biases in AI (RIA)"
"101065213";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101064009";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101067602";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101062984";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101067058";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101066305";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101069099";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101063407";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101059379";"HORIZON-CL6-2021-BIODIV-01-15";"Quantify impacts of the trade in raw and processed biomass on ecosystems, for offering new leverage points for biodiversity conservation, along supply chains, to reduce leakage effects"
"101072993";"HORIZON-MSCA-2021-DN-01-01";"MSCA Doctoral Networks 2021"
"101064790";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101066185";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101063732";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101058369";"HORIZON-CL4-2021-TWIN-TRANSITION-01-05";"Manufacturing technologies for bio-based materials (Made in Europe Partnership) (RIA)"
"101058027";"HORIZON-EIC-2021-TRANSITIONOPEN-01";"EIC Transition Open 2021"
"101057553";"HORIZON-HLTH-2021-DISEASE-04-07";"Personalised medicine and infectious diseases: understanding the individual host response to viruses (e.g. SARS-CoV-2)"
"101058103";"HORIZON-EIC-2021-TRANSITIONOPEN-01";"EIC Transition Open 2021"
"101057917";"HORIZON-HLTH-2021-DISEASE-04-07";"Personalised medicine and infectious diseases: understanding the individual host response to viruses (e.g. SARS-CoV-2)"
"101072698";"HORIZON-MSCA-2021-DN-01-01";"MSCA Doctoral Networks 2021"
"101060638";"HORIZON-CL6-2021-ZEROPOLLUTION-01-03";"Preventing and managing diffuse pollution in urban water runoff"
"101064544";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101062049";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101067652";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101062523";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101069593";"HORIZON-MSCA-SNLS-2021-IBA";"HORIZON-MSCA-SNLS-2021-IBA"
"101064084";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101046758";"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021"
"101058694";"HORIZON-CL4-2021-TWIN-TRANSITION-01-19";"Improvement of the yield of the iron and steel making (Clean Steel Partnership)  (IA)"
"101059091";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101069104";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101067429";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101063255";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101061464";"HORIZON-MSCA-2022-CITIZENS-01-01";"European Researchers' Night 2022-2023"
"101067501";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101061836";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101058697";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101066965";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101068624";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101065108";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101058075";"HORIZON-EIC-2021-TRANSITIONOPEN-01";"EIC Transition Open 2021"
"101063848";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101078981";"HORIZON-WIDERA-2021-ACCESS-03-01";"Twinning"
"101059470";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101061275";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101060678";"HORIZON-MSCA-2022-CITIZENS-01-01";"European Researchers' Night 2022-2023"
"101079948";"HORIZON-MISS-2021-NEB-01-01";"Support the deployment of lighthouse demonstrators for the New European Bauhaus initiative in the context of Horizon Europe missions"
"101056911";"HORIZON-CL5-2021-D5-01-10";"Innovative on-board energy saving solutions (ZEWT Partnership)"
"101060684";"HORIZON-CL6-2021-ZEROPOLLUTION-01-05";"Environmental sustainability criteria for biological resources production and trade in bio-based systems: impacts and trade-offs"
"101058362";"HORIZON-CL4-2021-TWIN-TRANSITION-01-19";"Improvement of the yield of the iron and steel making (Clean Steel Partnership)  (IA)"
"101062549";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101090336";"HORIZON-WIDERA-2022-TALENTS-02-01";"Fostering balanced brain circulation – ERA Fellowships"
"101070800";"HORIZON-EIE-2021-CONNECT-01-01";"Preparatory action for setting up joint programmes among innovation ecosystems actors"
"101079466";"HORIZON-WIDERA-2021-ACCESS-03-01";"Twinning"
"101057243";"HORIZON-HLTH-2021-DISEASE-04-01";"Improved supportive, palliative, survivorship and end-of-life care of cancer patients"
"101064175";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101056825";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101068688";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101072820";"HORIZON-MSCA-2021-DN-01-01";"MSCA Doctoral Networks 2021"
"101059875";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101070830";"HORIZON-EIE-2021-CONNECT-01-02";"Building capabilities in innovation procurement"
"101070953";"HORIZON-EIC-2021-PATHFINDERCHALLENGES-01-05";"Engineered Living Materials"
"101067198";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101063150";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101071270";"HORIZON-WIDERA-2021-ACCESS-05-01";"Capacity building to strengthen networks of higher education institutions and cooperation with surrounding ecosystems"
"101052304";"HORIZON-HORIZONTAL-2021-INDICATORS-IBA";"Development of indicators & econometric analysis on R&I performance"
"101052284";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101070074";"HORIZON-CL4-2021-DATA-01-03";"Technologies for data management (AI, Data and Robotics Partnership) (IA)"
"101066915";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101070408";"HORIZON-CL4-2021-HUMAN-01-01";"Verifiable robustness, energy efficiency and transparency for Trustworthy AI: Scientific excellence boosting industrial competitiveness (AI, Data and Robotics Partnership) (RIA)"
"101064648";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101078950";"HORIZON-WIDERA-2021-ACCESS-03-01";"Twinning"
"101065949";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101062614";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101065377";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101067068";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101059502";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101063173";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101072559";"HORIZON-MSCA-2021-DN-01-01";"MSCA Doctoral Networks 2021"
"101047008";"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021"
"101057954";"HORIZON-EIC-2021-TRANSITIONCHALLENGES-01-02";"Energy Harvesting and Storage Technologies"
"101063992";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101060876";"HORIZON-CL6-2021-COMMUNITIES-01-02";"Expertise and training centre on rural innovation"
"101079485";"HORIZON-WIDERA-2021-ACCESS-03-01";"Twinning"
"101075747";"HORIZON-CL5-2021-D3-02-02";"Sustainability and educational aspects for renewable energy and renewable fuel technologies"
"101070786";"HORIZON-EIE-2021-CONNECT-01-01";"Preparatory action for setting up joint programmes among innovation ecosystems actors"
"101059957";"HORIZON-CL6-2021-COMMUNITIES-01-04";"Socio-economic empowerment of the users of the sea"
"101065747";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101069941";"HORIZON-CL5-2021-D6-01-09";"Climate resilient and environmentally sustainable transport infrastructure, with a focus on inland waterways"
"101076983";"HORIZON-CL5-2022-D6-01-08";"Safer navigation and tackling containership fires"
"101058079";"HORIZON-EIC-2021-TRANSITIONOPEN-01";"EIC Transition Open 2021"
"101056831";"HORIZON-CL5-2021-D5-01-07";"Enabling the safe and efficient on-board storage and integration within ships of large quantities of ammonia and hydrogen fuels (ZEWT Partnership)"
"101066035";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101069157";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101079308";"HORIZON-WIDERA-2021-ACCESS-03-01";"Twinning"
"101078970";"HORIZON-WIDERA-2021-ACCESS-03-01";"Twinning"
"101063481";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101057970";"HORIZON-INFRA-2021-SERV-01-06";"Enabling research infrastructure services for better use of imaging data to address challenges in thematic research areas"
"101086342";"HORIZON-MSCA-2021-SE-01-01";"MSCA Staff Exchanges 2021"
"101061853";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101059984";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101061192";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101079196";"HORIZON-WIDERA-2021-ACCESS-03-01";"Twinning"
"101059124";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101063938";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101057491";"HORIZON-HLTH-2021-TOOL-06-02";"Next generation advanced therapies to treat highly prevalent and high burden diseases with unmet medical needs"
"101067741";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101070332";"HORIZON-CL4-2021-DIGITAL-EMERGING-01-07";"Advanced Photonic Integrated Circuits (Photonics Partnership) (RIA)"
"101066761";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101057525";"HORIZON-HLTH-2021-TOOL-06-01";"Smart medical devices and their surgical implantation for use in resource-constrained settings"
"101060213";"HORIZON-CL6-2021-ZEROPOLLUTION-01-04";"Achieving zero polluted seas and ocean"
"101058572";"HORIZON-WIDERA-2021-ERA-01-20";"Towards a Europe-wide training and networking scheme for research managers"
"101061051";"HORIZON-CL6-2021-COMMUNITIES-01-01";"Grasping rural diversity and strengthening evidence for tailored policies enhancing the contribution of rural communities to ecological, digital and social transitions"
"101060979";"HORIZON-CL6-2021-GOVERNANCE-01-28";"Thematic networks to compile and share knowledge ready for practice"
"101061505";"HORIZON-MSCA-2022-CITIZENS-01-01";"European Researchers' Night 2022-2023"
"101068428";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101058092";"HORIZON-INFRA-2021-DEV-01-01";"Support to the European Strategy Forum on Research Infrastructures"
"101060963";"HORIZON-MSCA-2022-CITIZENS-01-01";"European Researchers' Night 2022-2023"
"101068435";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101090280";"HORIZON-WIDERA-2022-TALENTS-02-01";"Fostering balanced brain circulation – ERA Fellowships"
"101064097";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101057473";"HORIZON-CL4-2021-RESILIENCE-01-04";"Developing climate-neutral and circular raw materials (IA)"
"101060643";"HORIZON-CL6-2021-GOVERNANCE-01-21";"Potential of drones as multi-purpose vehicle – risks and added values"
"101070496";"HORIZON-CL4-2021-DIGITAL-EMERGING-01-09";"AI, Data and Robotics for the Green Deal (AI, Data and Robotics Partnership) (IA)"
"101061060";"HORIZON-CL6-2021-GOVERNANCE-01-26";"Deepening the functioning of innovation support"
"101060426";"HORIZON-CL6-2021-ZEROPOLLUTION-01-09";"Environmental impacts and trade-offs of alternative fertilising products at global/local scale."
"101057263";"HORIZON-HLTH-2021-DISEASE-04-04";"Clinical validation of artificial intelligence (AI) solutions for treatment and care"
"101060759";"HORIZON-CL6-2021-FARM2FORK-01-03";"Digitalisation as an enabler of agroecological farming systems"
"101071147";"HORIZON-EIC-2021-PATHFINDERCHALLENGES-01-01";"Awareness Inside"
"101062863";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101062305";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101082232";"HORIZON-CL6-2022-CIRCBIO-01-01";"Circular Cities and Regions Initiative’s project development assistance (CCRI-PDA)"
"101066678";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101072462";"HORIZON-MSCA-2021-DN-01-01";"MSCA Doctoral Networks 2021"
"101061691";"HORIZON-MSCA-2022-CITIZENS-01-01";"European Researchers' Night 2022-2023"
"101069880";"HORIZON-CL5-2021-D2-01-12";"Fostering a just transition in Europe"
"101078875";"HORIZON-WIDERA-2021-ACCESS-03-01";"Twinning"
"101079455";"HORIZON-WIDERA-2021-ACCESS-03-01";"Twinning"
"101060762";"HORIZON-CL6-2021-FARM2FORK-01-18";"One Health approach for Food Nutrition Security and Sustainable Agriculture (FNSSA)"
"101046314";"HORIZON-HLTH-2021-CORONA-01-02";"Cohorts united against COVID-19 variants of concern"
"101079231";"HORIZON-WIDERA-2021-ACCESS-03-01";"Twinning"
"101079210";"HORIZON-WIDERA-2021-ACCESS-03-01";"Twinning"
"101079372";"HORIZON-WIDERA-2021-ACCESS-03-01";"Twinning"
"101056835";"HORIZON-CL5-2021-D5-01-14";"Proving the feasibility of a large clean ammonia marine engine (ZEWT Partnership)"
"101057849";"HORIZON-HLTH-2021-TOOL-06-03";"Innovative tools for use and re-use of health data (in particular of electronic health records and/or patient registries)"
"101057529";"HORIZON-HLTH-2021-STAYHLTH-01-02";"Towards a molecular and neurobiological understanding of mental health and mental illness for the benefit of citizens and patients"
"101062897";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101057067";"HORIZON-CL4-2021-RESILIENCE-01-10";"Paving the way to an increased share of recycled plastics in added value products (RIA)"
"101070939";"HORIZON-EIC-2021-PATHFINDERCHALLENGES-01-02";"Tools to measure and stimulate activity in Brain Tissue"
"101056642";"HORIZON-CL5-2021-D5-01-12";"Assessing and preventing methane slip from LNG engines in all conditions within both existing and new vessels (ZEWT Partnership)"
"101069491";"HORIZON-CL5-2021-D2-01-10";"Technologies for non- CO2 greenhouse gases removal"
"101072686";"HORIZON-MSCA-2021-DN-01-01";"MSCA Doctoral Networks 2021"
"101058570";"HORIZON-CL4-2021-RESILIENCE-01-20";"Antimicrobial, Antiviral, and Antifungal Nanocoatings (RIA)"
"101069053";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101046815";"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021"
"101070586";"HORIZON-CL3-2021-CS-01-01";"Dynamic business continuity and recovery methodologies based on models and prediction for multi-level Cybersecurity"
"101059870";"HORIZON-WIDERA-2021-ACCESS-02-01";"Twinning Western Balkans Special"
"101070342";"HORIZON-CL4-2021-DIGITAL-EMERGING-01-06";"Advanced optical communication components (Photonics Partnership) (IA)"
"101070589";"HORIZON-CL4-2021-DIGITAL-EMERGING-01-27";"Development of technologies/devices for bio-intelligent manufacturing (RIA)"
"101060958";"HORIZON-CL6-2021-GOVERNANCE-01-06";"Environmental and social cross-compliance of marine policies"
"101058200";"HORIZON-EIC-2021-TRANSITIONOPEN-01";"EIC Transition Open 2021"
"101060707";"HORIZON-CL6-2021-BIODIV-01-12";"Improved science based maritime spatial planning and identification of marine protected areas"
"101060395";"HORIZON-WIDERA-2021-ACCESS-02-01";"Twinning Western Balkans Special"
"101056875";"HORIZON-CL5-2021-D1-01-09";"The contribution of forest management to climate action: pathways, trade-offs and co-benefits"
"101063316";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101059373";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101069359";"HORIZON-CL5-2021-D2-01-11";"Direct atmospheric carbon capture and conversion"
"101057746";"HORIZON-HLTH-2021-DISEASE-04-04";"Clinical validation of artificial intelligence (AI) solutions for treatment and care"
"101057437";"HORIZON-INFRA-2021-TECH-01-01";"Interdisciplinary digital twins for modelling and simulating complex phenomena at the service of research infrastructure communities"
